ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Bus,Sydney Metro Contract 1,School Student,Nov,2017,"239,425"
Bus,Sydney Metro Contract 1,School Student,Nov,2018,"253,123"
Bus,Sydney Metro Contract 1,School Student,Dec,2016,"105,576"
Bus,Sydney Metro Contract 1,School Student,Dec,2017,"91,676"
Bus,Sydney Metro Contract 1,School Student,Dec,2018,"116,188"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Jan,2017,"203,201"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Jan,2018,"204,510"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Jan,2019,"207,693"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Feb,2017,"220,030"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Feb,2018,"219,649"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Feb,2019,"225,407"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Mar,2017,"245,205"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Mar,2018,"241,446"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Apr,2017,"204,773"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Apr,2018,"217,295"
Bus,Sydney Metro Contract 1,Senior/Pensioner,May,2017,"243,810"
Bus,Sydney Metro Contract 1,Senior/Pensioner,May,2018,"251,153"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Jun,2017,"220,501"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Jun,2018,"220,356"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Jul,2016,"206,110"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Jul,2017,"222,539"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Jul,2018,"230,432"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Aug,2016,"224,668"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Aug,2017,"233,460"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Aug,2018,"245,504"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Sep,2016,"218,598"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Sep,2017,"219,245"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Sep,2018,"219,183"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Oct,2016,"227,088"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Oct,2017,"229,995"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Oct,2018,"239,069"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Nov,2016,"236,965"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Nov,2017,"239,296"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Nov,2018,"246,005"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Dec,2016,"216,294"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Dec,2017,"209,388"
Bus,Sydney Metro Contract 1,Senior/Pensioner,Dec,2018,"217,410"
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,Jan,2019,3
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,Feb,2019,4
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,May,2018,6
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,Jun,2018,1
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,Jul,2018,3
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,Aug,2018,7
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,Sep,2017,7
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,Sep,2018,4
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,Oct,2017,1
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,Nov,2018,1
Bus,Sydney Metro Contract 1,Day Pass Child/Youth w/o SAF,Dec,2018,1
Bus,Sydney Metro Contract 1,Day Pass without SAF,Jan,2019,66
Bus,Sydney Metro Contract 1,Day Pass without SAF,Feb,2019,71
Bus,Sydney Metro Contract 1,Day Pass without SAF,Apr,2018,2
Bus,Sydney Metro Contract 1,Day Pass without SAF,May,2018,11
Bus,Sydney Metro Contract 1,Day Pass without SAF,Jun,2018,19
Bus,Sydney Metro Contract 1,Day Pass without SAF,Jul,2018,37
Bus,Sydney Metro Contract 1,Day Pass without SAF,Aug,2017,4
Bus,Sydney Metro Contract 1,Day Pass without SAF,Aug,2018,30
Bus,Sydney Metro Contract 1,Day Pass without SAF,Sep,2017,16
Bus,Sydney Metro Contract 1,Day Pass without SAF,Sep,2018,22
Bus,Sydney Metro Contract 1,Day Pass without SAF,Oct,2017,6
Bus,Sydney Metro Contract 1,Day Pass without SAF,Oct,2018,28
Bus,Sydney Metro Contract 1,Day Pass without SAF,Nov,2018,43
Bus,Sydney Metro Contract 1,Day Pass without SAF,Dec,2018,50
Bus,Sydney Metro Contract 2,Adult,Jan,2017,"84,714"
Bus,Sydney Metro Contract 2,Adult,Jan,2018,"100,977"
Bus,Sydney Metro Contract 2,Adult,Jan,2019,"115,653"
Bus,Sydney Metro Contract 2,Adult,Feb,2017,"97,919"
Bus,Sydney Metro Contract 2,Adult,Feb,2018,"112,605"
Bus,Sydney Metro Contract 2,Adult,Feb,2019,"128,538"
Bus,Sydney Metro Contract 2,Adult,Mar,2017,"114,265"
Bus,Sydney Metro Contract 2,Adult,Mar,2018,"123,182"
Bus,Sydney Metro Contract 2,Adult,Apr,2017,"92,227"
Bus,Sydney Metro Contract 2,Adult,Apr,2018,"110,813"
Bus,Sydney Metro Contract 2,Adult,May,2017,"117,522"
Bus,Sydney Metro Contract 2,Adult,May,2018,"130,112"
Bus,Sydney Metro Contract 2,Adult,Jun,2017,"104,244"
Bus,Sydney Metro Contract 2,Adult,Jun,2018,"115,479"
Bus,Sydney Metro Contract 2,Adult,Jul,2016,"95,379"
Bus,Sydney Metro Contract 2,Adult,Jul,2017,"106,827"
Bus,Sydney Metro Contract 2,Adult,Jul,2018,"124,868"
Bus,Sydney Metro Contract 2,Adult,Aug,2016,"98,930"
Bus,Sydney Metro Contract 2,Adult,Aug,2017,"115,378"
Bus,Sydney Metro Contract 2,Adult,Aug,2018,"132,341"
Bus,Sydney Metro Contract 2,Adult,Sep,2016,"96,846"
Bus,Sydney Metro Contract 2,Adult,Sep,2017,"111,804"
Bus,Sydney Metro Contract 2,Adult,Sep,2018,"121,652"
Bus,Sydney Metro Contract 2,Adult,Oct,2016,"95,814"
Bus,Sydney Metro Contract 2,Adult,Oct,2017,"114,294"
Bus,Sydney Metro Contract 2,Adult,Oct,2018,"128,316"
Bus,Sydney Metro Contract 2,Adult,Nov,2016,"105,072"
Bus,Sydney Metro Contract 2,Adult,Nov,2017,"119,017"
Bus,Sydney Metro Contract 2,Adult,Nov,2018,"132,708"
Bus,Sydney Metro Contract 2,Adult,Dec,2016,"88,501"
Bus,Sydney Metro Contract 2,Adult,Dec,2017,"99,122"
Bus,Sydney Metro Contract 2,Adult,Dec,2018,"110,262"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Jan,2017,"5,415"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Jan,2018,"4,978"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Jan,2019,"4,661"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Feb,2017,"5,532"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Feb,2018,"4,970"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Feb,2019,"4,322"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Mar,2017,"5,957"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Mar,2018,"5,275"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Apr,2017,"4,931"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Apr,2018,"4,791"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,May,2017,"5,994"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,May,2018,"5,236"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Jun,2017,"5,002"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Jun,2018,"4,257"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Jul,2017,"5,757"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Jul,2018,"4,727"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Aug,2016,"7,531"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Aug,2017,"5,607"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Aug,2018,"4,533"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Sep,2016,"6,630"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Sep,2017,"5,511"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Sep,2018,"4,538"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Oct,2016,"5,846"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Oct,2017,"5,662"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Oct,2018,"5,111"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Nov,2016,"6,236"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Nov,2017,"5,538"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Nov,2018,"4,965"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Dec,2016,"6,010"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Dec,2017,"5,305"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 1,Dec,2018,"4,800"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Jan,2017,"2,984"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Jan,2018,"2,482"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Jan,2019,"2,272"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Feb,2017,"2,818"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Feb,2018,"2,048"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Feb,2019,"2,037"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Mar,2017,"2,996"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Mar,2018,"2,506"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Apr,2017,"2,819"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Apr,2018,"2,248"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,May,2017,"2,916"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,May,2018,"2,317"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Jun,2017,"2,538"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Jun,2018,"2,086"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Jul,2017,"2,886"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Jul,2018,"2,282"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Aug,2016,"5,322"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Aug,2017,"2,610"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Aug,2018,"2,278"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Sep,2016,"4,127"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Sep,2017,"2,718"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Sep,2018,"2,256"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Oct,2016,"3,554"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Oct,2017,"2,832"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Oct,2018,"2,622"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Nov,2016,"3,666"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Nov,2017,"2,712"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Nov,2018,"2,457"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Dec,2016,"3,407"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Dec,2017,"2,602"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 2,Dec,2018,"2,195"
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Jan,2017,498
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Jan,2018,406
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Jan,2019,367
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Feb,2017,417
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Feb,2018,303
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Feb,2019,284
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Mar,2017,456
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Mar,2018,305
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Apr,2017,381
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Apr,2018,332
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,May,2017,443
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,May,2018,315
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Jun,2017,410
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Jun,2018,266
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Jul,2017,412
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Jul,2018,346
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Aug,2016,798
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Aug,2017,449
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Aug,2018,312
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Sep,2016,634
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Sep,2017,373
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Sep,2018,342
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Oct,2016,561
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Oct,2017,358
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Oct,2018,346
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Nov,2016,591
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Nov,2017,377
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Nov,2018,339
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Dec,2016,498
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Dec,2017,426
Bus,Sydney Metro Contract 2,Adult Single Bus Trip 3,Dec,2018,350
Bus,Sydney Metro Contract 2,Child/Youth,Jan,2017,"20,308"
Bus,Sydney Metro Contract 2,Child/Youth,Jan,2018,"23,669"
Bus,Sydney Metro Contract 2,Child/Youth,Jan,2019,"24,948"
Bus,Sydney Metro Contract 2,Child/Youth,Feb,2017,"22,705"
Bus,Sydney Metro Contract 2,Child/Youth,Feb,2018,"22,809"
Bus,Sydney Metro Contract 2,Child/Youth,Feb,2019,"29,289"
Bus,Sydney Metro Contract 2,Child/Youth,Mar,2017,"22,796"
Bus,Sydney Metro Contract 2,Child/Youth,Mar,2018,"23,677"
Bus,Sydney Metro Contract 2,Child/Youth,Apr,2017,"21,051"
Bus,Sydney Metro Contract 2,Child/Youth,Apr,2018,"22,532"
Bus,Sydney Metro Contract 2,Child/Youth,May,2017,"21,146"
Bus,Sydney Metro Contract 2,Child/Youth,May,2018,"21,074"
Bus,Sydney Metro Contract 2,Child/Youth,Jun,2017,"18,963"
Bus,Sydney Metro Contract 2,Child/Youth,Jun,2018,"19,236"
Bus,Sydney Metro Contract 2,Child/Youth,Jul,2016,"15,217"
Bus,Sydney Metro Contract 2,Child/Youth,Jul,2017,"24,222"
Bus,Sydney Metro Contract 2,Child/Youth,Jul,2018,"24,613"
Bus,Sydney Metro Contract 2,Child/Youth,Aug,2016,"18,145"
Bus,Sydney Metro Contract 2,Child/Youth,Aug,2017,"21,976"
Bus,Sydney Metro Contract 2,Child/Youth,Aug,2018,"23,080"
Bus,Sydney Metro Contract 2,Child/Youth,Sep,2016,"19,883"
Bus,Sydney Metro Contract 2,Child/Youth,Sep,2017,"23,184"
Bus,Sydney Metro Contract 2,Child/Youth,Sep,2018,"25,799"
Bus,Sydney Metro Contract 2,Child/Youth,Oct,2016,"20,366"
Bus,Sydney Metro Contract 2,Child/Youth,Oct,2017,"23,422"
Bus,Sydney Metro Contract 2,Child/Youth,Oct,2018,"28,573"
Bus,Sydney Metro Contract 2,Child/Youth,Nov,2016,"21,889"
Bus,Sydney Metro Contract 2,Child/Youth,Nov,2017,"23,184"
Bus,Sydney Metro Contract 2,Child/Youth,Nov,2018,"29,268"
Bus,Sydney Metro Contract 2,Child/Youth,Dec,2016,"20,941"
Bus,Sydney Metro Contract 2,Child/Youth,Dec,2017,"22,548"
Bus,Sydney Metro Contract 2,Child/Youth,Dec,2018,"24,753"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Jan,2017,"1,996"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Jan,2018,"1,521"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Jan,2019,"1,462"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Feb,2017,"1,335"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Feb,2018,965
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Feb,2019,"1,102"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Mar,2017,"1,580"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Mar,2018,"1,076"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Apr,2017,"1,667"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Apr,2018,"1,217"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,May,2017,"1,417"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,May,2018,"1,003"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Jun,2017,"1,267"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Jun,2018,763
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Jul,2017,"1,820"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Jul,2018,"1,352"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Aug,2016,"2,745"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Aug,2017,"1,349"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Aug,2018,"1,012"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Sep,2016,"2,655"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Sep,2017,"1,514"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Sep,2018,"1,311"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Oct,2016,"2,320"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Oct,2017,"1,286"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Oct,2018,"1,565"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Nov,2016,"2,152"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Nov,2017,"1,140"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Nov,2018,"1,396"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Dec,2016,"2,053"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Dec,2017,"1,446"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 1,Dec,2018,"1,426"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Jan,2017,"1,404"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Jan,2018,"1,182"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Jan,2019,"1,008"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Feb,2017,835
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Feb,2018,579
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Feb,2019,589
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Mar,2017,820
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Mar,2018,742
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Apr,2017,"1,206"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Apr,2018,919
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,May,2017,750
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,May,2018,591
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Jun,2017,812
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Jun,2018,598
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Jul,2017,"1,272"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Jul,2018,997
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Aug,2016,"1,706"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Aug,2017,806
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Aug,2018,566
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Sep,2016,"1,777"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Sep,2017,"1,003"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Sep,2018,744
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Oct,2016,"1,359"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Oct,2017,923
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Oct,2018,911
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Nov,2016,"1,162"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Nov,2017,610
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Nov,2018,712
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Dec,2016,"1,399"
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Dec,2017,901
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 2,Dec,2018,816
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Jan,2017,202
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Jan,2018,164
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Jan,2019,191
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Feb,2017,111
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Feb,2018,105
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Feb,2019,81
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Mar,2017,114
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Mar,2018,110
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Apr,2017,183
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Apr,2018,113
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,May,2017,102
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,May,2018,75
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Jun,2017,124
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Jun,2018,86
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Jul,2017,189
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Jul,2018,153
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Aug,2016,243
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Aug,2017,110
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Aug,2018,102
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Sep,2016,218
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Sep,2017,116
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Sep,2018,118
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Oct,2016,184
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Oct,2017,138
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Oct,2018,156
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Nov,2016,139
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Nov,2017,86
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Nov,2018,95
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Dec,2016,215
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Dec,2017,174
Bus,Sydney Metro Contract 2,Child/Youth Single Bus Trip 3,Dec,2018,140
Bus,Sydney Metro Contract 2,Concession,Jan,2017,"15,719"
Bus,Sydney Metro Contract 2,Concession,Jan,2018,"17,001"
Bus,Sydney Metro Contract 2,Concession,Jan,2019,"15,362"
Bus,Sydney Metro Contract 2,Concession,Feb,2017,"20,534"
Bus,Sydney Metro Contract 2,Concession,Feb,2018,"20,393"
Bus,Sydney Metro Contract 2,Concession,Feb,2019,"19,393"
Bus,Sydney Metro Contract 2,Concession,Mar,2017,"30,653"
Bus,Sydney Metro Contract 2,Concession,Mar,2018,"30,309"
Bus,Sydney Metro Contract 2,Concession,Apr,2017,"22,158"
Bus,Sydney Metro Contract 2,Concession,Apr,2018,"24,307"
Bus,Sydney Metro Contract 2,Concession,May,2017,"28,790"
Bus,Sydney Metro Contract 2,Concession,May,2018,"30,234"
Bus,Sydney Metro Contract 2,Concession,Jun,2017,"22,225"
Bus,Sydney Metro Contract 2,Concession,Jun,2018,"22,850"
Bus,Sydney Metro Contract 2,Concession,Jul,2016,"37,534"
Bus,Sydney Metro Contract 2,Concession,Jul,2017,"22,353"
Bus,Sydney Metro Contract 2,Concession,Jul,2018,"22,415"
Bus,Sydney Metro Contract 2,Concession,Aug,2016,"23,745"
Bus,Sydney Metro Contract 2,Concession,Aug,2017,"29,077"
Bus,Sydney Metro Contract 2,Concession,Aug,2018,"28,101"
Bus,Sydney Metro Contract 2,Concession,Sep,2016,"20,282"
Bus,Sydney Metro Contract 2,Concession,Sep,2017,"24,080"
Bus,Sydney Metro Contract 2,Concession,Sep,2018,"24,213"
Bus,Sydney Metro Contract 2,Concession,Oct,2016,"19,053"
Bus,Sydney Metro Contract 2,Concession,Oct,2017,"24,604"
Bus,Sydney Metro Contract 2,Concession,Oct,2018,"22,201"
Bus,Sydney Metro Contract 2,Concession,Nov,2016,"20,104"
Bus,Sydney Metro Contract 2,Concession,Nov,2017,"23,159"
Bus,Sydney Metro Contract 2,Concession,Nov,2018,"20,921"
Bus,Sydney Metro Contract 2,Concession,Dec,2016,"16,488"
Bus,Sydney Metro Contract 2,Concession,Dec,2017,"17,479"
Bus,Sydney Metro Contract 2,Concession,Dec,2018,"15,797"
