ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Train,T3 Bankstown Line,Adult,Oct,2017,"1,758,462"
Train,T3 Bankstown Line,Adult,Oct,2018,"1,985,959"
Train,T3 Bankstown Line,Adult,Nov,2016,"1,747,282"
Train,T3 Bankstown Line,Adult,Nov,2017,"1,819,687"
Train,T3 Bankstown Line,Adult,Nov,2018,"1,898,095"
Train,T3 Bankstown Line,Adult,Dec,2016,"1,588,061"
Train,T3 Bankstown Line,Adult,Dec,2017,"1,665,264"
Train,T3 Bankstown Line,Adult,Dec,2018,"1,871,057"
Train,T3 Bankstown Line,Child/Youth,Jan,2017,"112,245"
Train,T3 Bankstown Line,Child/Youth,Jan,2018,"112,479"
Train,T3 Bankstown Line,Child/Youth,Jan,2019,"112,732"
Train,T3 Bankstown Line,Child/Youth,Feb,2017,"75,895"
Train,T3 Bankstown Line,Child/Youth,Feb,2018,"76,953"
Train,T3 Bankstown Line,Child/Youth,Feb,2019,"80,805"
Train,T3 Bankstown Line,Child/Youth,Mar,2017,"85,381"
Train,T3 Bankstown Line,Child/Youth,Mar,2018,"90,388"
Train,T3 Bankstown Line,Child/Youth,Apr,2017,"105,937"
Train,T3 Bankstown Line,Child/Youth,Apr,2018,"110,789"
Train,T3 Bankstown Line,Child/Youth,May,2017,"77,414"
Train,T3 Bankstown Line,Child/Youth,May,2018,"78,768"
Train,T3 Bankstown Line,Child/Youth,Jun,2017,"86,600"
Train,T3 Bankstown Line,Child/Youth,Jun,2018,"88,031"
Train,T3 Bankstown Line,Child/Youth,Jul,2016,"83,619"
Train,T3 Bankstown Line,Child/Youth,Jul,2017,"98,067"
Train,T3 Bankstown Line,Child/Youth,Jul,2018,"112,238"
Train,T3 Bankstown Line,Child/Youth,Aug,2016,"76,553"
Train,T3 Bankstown Line,Child/Youth,Aug,2017,"77,292"
Train,T3 Bankstown Line,Child/Youth,Aug,2018,"79,152"
Train,T3 Bankstown Line,Child/Youth,Sep,2016,"86,852"
Train,T3 Bankstown Line,Child/Youth,Sep,2017,"91,289"
Train,T3 Bankstown Line,Child/Youth,Sep,2018,"84,521"
Train,T3 Bankstown Line,Child/Youth,Oct,2016,"91,282"
Train,T3 Bankstown Line,Child/Youth,Oct,2017,"91,144"
Train,T3 Bankstown Line,Child/Youth,Oct,2018,"97,130"
Train,T3 Bankstown Line,Child/Youth,Nov,2016,"81,801"
Train,T3 Bankstown Line,Child/Youth,Nov,2017,"84,767"
Train,T3 Bankstown Line,Child/Youth,Nov,2018,"77,261"
Train,T3 Bankstown Line,Child/Youth,Dec,2016,"103,801"
Train,T3 Bankstown Line,Child/Youth,Dec,2017,"108,790"
Train,T3 Bankstown Line,Child/Youth,Dec,2018,"112,234"
Train,T3 Bankstown Line,Concession,Jan,2017,"104,421"
Train,T3 Bankstown Line,Concession,Jan,2018,"104,324"
Train,T3 Bankstown Line,Concession,Jan,2019,"104,995"
Train,T3 Bankstown Line,Concession,Feb,2017,"121,362"
Train,T3 Bankstown Line,Concession,Feb,2018,"120,029"
Train,T3 Bankstown Line,Concession,Feb,2019,"136,198"
Train,T3 Bankstown Line,Concession,Mar,2017,"223,871"
Train,T3 Bankstown Line,Concession,Mar,2018,"217,228"
Train,T3 Bankstown Line,Concession,Apr,2017,"169,963"
Train,T3 Bankstown Line,Concession,Apr,2018,"190,414"
Train,T3 Bankstown Line,Concession,May,2017,"218,231"
Train,T3 Bankstown Line,Concession,May,2018,"227,385"
Train,T3 Bankstown Line,Concession,Jun,2017,"160,304"
Train,T3 Bankstown Line,Concession,Jun,2018,"161,606"
Train,T3 Bankstown Line,Concession,Jul,2016,"174,271"
Train,T3 Bankstown Line,Concession,Jul,2017,"128,362"
Train,T3 Bankstown Line,Concession,Jul,2018,"149,095"
Train,T3 Bankstown Line,Concession,Aug,2016,"215,917"
Train,T3 Bankstown Line,Concession,Aug,2017,"210,562"
Train,T3 Bankstown Line,Concession,Aug,2018,"223,549"
Train,T3 Bankstown Line,Concession,Sep,2016,"174,931"
Train,T3 Bankstown Line,Concession,Sep,2017,"167,685"
Train,T3 Bankstown Line,Concession,Sep,2018,"181,051"
Train,T3 Bankstown Line,Concession,Oct,2016,"168,905"
Train,T3 Bankstown Line,Concession,Oct,2017,"168,488"
Train,T3 Bankstown Line,Concession,Oct,2018,"176,741"
Train,T3 Bankstown Line,Concession,Nov,2016,"139,608"
Train,T3 Bankstown Line,Concession,Nov,2017,"143,320"
Train,T3 Bankstown Line,Concession,Nov,2018,"137,548"
Train,T3 Bankstown Line,Concession,Dec,2016,"111,584"
Train,T3 Bankstown Line,Concession,Dec,2017,"113,343"
Train,T3 Bankstown Line,Concession,Dec,2018,"117,632"
Train,T3 Bankstown Line,CTP,Jan,2019,"40,668"
Train,T3 Bankstown Line,CTP,Feb,2019,"43,070"
Train,T3 Bankstown Line,CTP,Nov,2018,"2,007"
Train,T3 Bankstown Line,CTP,Dec,2018,"32,110"
Train,T3 Bankstown Line,Day Pass Child/Youth w/o SAF,Jan,2019,1
Train,T3 Bankstown Line,Day Pass Child/Youth w/o SAF,Aug,2017,2
Train,T3 Bankstown Line,Day Pass Child/Youth w/o SAF,Oct,2018,3
Train,T3 Bankstown Line,Day Pass without SAF,Jan,2019,10
Train,T3 Bankstown Line,Day Pass without SAF,Feb,2019,9
Train,T3 Bankstown Line,Day Pass without SAF,Apr,2018,2
Train,T3 Bankstown Line,Day Pass without SAF,May,2018,5
Train,T3 Bankstown Line,Day Pass without SAF,Jun,2018,2
Train,T3 Bankstown Line,Day Pass without SAF,Jul,2018,4
Train,T3 Bankstown Line,Day Pass without SAF,Aug,2017,1
Train,T3 Bankstown Line,Day Pass without SAF,Aug,2018,7
Train,T3 Bankstown Line,Day Pass without SAF,Sep,2017,6
Train,T3 Bankstown Line,Day Pass without SAF,Sep,2018,3
Train,T3 Bankstown Line,Day Pass without SAF,Oct,2017,2
Train,T3 Bankstown Line,Day Pass without SAF,Oct,2018,14
Train,T3 Bankstown Line,Day Pass without SAF,Nov,2018,20
Train,T3 Bankstown Line,Day Pass without SAF,Dec,2018,12
Train,T3 Bankstown Line,Employee,Jan,2017,"13,597"
Train,T3 Bankstown Line,Employee,Jan,2018,"13,375"
Train,T3 Bankstown Line,Employee,Jan,2019,"14,987"
Train,T3 Bankstown Line,Employee,Feb,2017,"14,636"
Train,T3 Bankstown Line,Employee,Feb,2018,"13,277"
Train,T3 Bankstown Line,Employee,Feb,2019,"15,972"
Train,T3 Bankstown Line,Employee,Mar,2017,"17,174"
Train,T3 Bankstown Line,Employee,Mar,2018,"15,792"
Train,T3 Bankstown Line,Employee,Apr,2017,"14,479"
Train,T3 Bankstown Line,Employee,Apr,2018,"15,035"
Train,T3 Bankstown Line,Employee,May,2017,"18,095"
Train,T3 Bankstown Line,Employee,May,2018,"17,500"
Train,T3 Bankstown Line,Employee,Jun,2017,"16,640"
Train,T3 Bankstown Line,Employee,Jun,2018,"15,641"
Train,T3 Bankstown Line,Employee,Jul,2016,"13,196"
Train,T3 Bankstown Line,Employee,Jul,2017,"13,287"
Train,T3 Bankstown Line,Employee,Jul,2018,"15,059"
Train,T3 Bankstown Line,Employee,Aug,2016,"15,391"
Train,T3 Bankstown Line,Employee,Aug,2017,"14,633"
Train,T3 Bankstown Line,Employee,Aug,2018,"15,701"
Train,T3 Bankstown Line,Employee,Sep,2016,"15,547"
Train,T3 Bankstown Line,Employee,Sep,2017,"13,182"
Train,T3 Bankstown Line,Employee,Sep,2018,"15,037"
Train,T3 Bankstown Line,Employee,Oct,2016,"15,093"
Train,T3 Bankstown Line,Employee,Oct,2017,"12,828"
Train,T3 Bankstown Line,Employee,Oct,2018,"16,839"
Train,T3 Bankstown Line,Employee,Nov,2016,"16,371"
Train,T3 Bankstown Line,Employee,Nov,2017,"14,566"
Train,T3 Bankstown Line,Employee,Nov,2018,"16,265"
Train,T3 Bankstown Line,Employee,Dec,2016,"15,432"
Train,T3 Bankstown Line,Employee,Dec,2017,"13,881"
Train,T3 Bankstown Line,Employee,Dec,2018,"17,118"
Train,T3 Bankstown Line,Free Travel,Jan,2017,"1,221"
Train,T3 Bankstown Line,Free Travel,Jan,2018,"1,154"
Train,T3 Bankstown Line,Free Travel,Jan,2019,"1,668"
Train,T3 Bankstown Line,Free Travel,Feb,2017,"1,360"
Train,T3 Bankstown Line,Free Travel,Feb,2018,"1,359"
Train,T3 Bankstown Line,Free Travel,Feb,2019,"1,697"
Train,T3 Bankstown Line,Free Travel,Mar,2017,"1,448"
Train,T3 Bankstown Line,Free Travel,Mar,2018,"1,616"
Train,T3 Bankstown Line,Free Travel,Apr,2017,"1,462"
Train,T3 Bankstown Line,Free Travel,Apr,2018,"1,581"
Train,T3 Bankstown Line,Free Travel,May,2017,"1,659"
Train,T3 Bankstown Line,Free Travel,May,2018,"1,766"
Train,T3 Bankstown Line,Free Travel,Jun,2017,"1,486"
Train,T3 Bankstown Line,Free Travel,Jun,2018,"1,588"
Train,T3 Bankstown Line,Free Travel,Jul,2016,"1,087"
Train,T3 Bankstown Line,Free Travel,Jul,2017,"1,322"
Train,T3 Bankstown Line,Free Travel,Jul,2018,"1,683"
Train,T3 Bankstown Line,Free Travel,Aug,2016,"1,328"
Train,T3 Bankstown Line,Free Travel,Aug,2017,"1,509"
Train,T3 Bankstown Line,Free Travel,Aug,2018,"1,729"
Train,T3 Bankstown Line,Free Travel,Sep,2016,"1,338"
Train,T3 Bankstown Line,Free Travel,Sep,2017,"1,287"
Train,T3 Bankstown Line,Free Travel,Sep,2018,"1,613"
Train,T3 Bankstown Line,Free Travel,Oct,2016,"1,361"
Train,T3 Bankstown Line,Free Travel,Oct,2017,"1,240"
Train,T3 Bankstown Line,Free Travel,Oct,2018,"1,906"
Train,T3 Bankstown Line,Free Travel,Nov,2016,"1,545"
Train,T3 Bankstown Line,Free Travel,Nov,2017,"1,341"
Train,T3 Bankstown Line,Free Travel,Nov,2018,"1,961"
Train,T3 Bankstown Line,Free Travel,Dec,2016,"1,396"
Train,T3 Bankstown Line,Free Travel,Dec,2017,"1,412"
Train,T3 Bankstown Line,Free Travel,Dec,2018,"2,044"
Train,T3 Bankstown Line,School Student,Jan,2017,"3,824"
Train,T3 Bankstown Line,School Student,Jan,2018,"4,469"
Train,T3 Bankstown Line,School Student,Jan,2019,"4,760"
Train,T3 Bankstown Line,School Student,Feb,2017,"60,165"
Train,T3 Bankstown Line,School Student,Feb,2018,"62,131"
Train,T3 Bankstown Line,School Student,Feb,2019,"70,638"
Train,T3 Bankstown Line,School Student,Mar,2017,"74,103"
Train,T3 Bankstown Line,School Student,Mar,2018,"69,260"
Train,T3 Bankstown Line,School Student,Apr,2017,"26,290"
Train,T3 Bankstown Line,School Student,Apr,2018,"31,158"
Train,T3 Bankstown Line,School Student,May,2017,"80,116"
Train,T3 Bankstown Line,School Student,May,2018,"81,818"
Train,T3 Bankstown Line,School Student,Jun,2017,"68,979"
Train,T3 Bankstown Line,School Student,Jun,2018,"68,935"
Train,T3 Bankstown Line,School Student,Jul,2016,"28,934"
Train,T3 Bankstown Line,School Student,Jul,2017,"32,763"
Train,T3 Bankstown Line,School Student,Jul,2018,"37,476"
Train,T3 Bankstown Line,School Student,Aug,2016,"68,907"
Train,T3 Bankstown Line,School Student,Aug,2017,"75,703"
Train,T3 Bankstown Line,School Student,Aug,2018,"79,653"
Train,T3 Bankstown Line,School Student,Sep,2016,"50,754"
Train,T3 Bankstown Line,School Student,Sep,2017,"50,496"
Train,T3 Bankstown Line,School Student,Sep,2018,"70,791"
Train,T3 Bankstown Line,School Student,Oct,2016,"46,327"
Train,T3 Bankstown Line,School Student,Oct,2017,"48,713"
Train,T3 Bankstown Line,School Student,Oct,2018,"43,697"
Train,T3 Bankstown Line,School Student,Nov,2016,"62,104"
Train,T3 Bankstown Line,School Student,Nov,2017,"64,464"
Train,T3 Bankstown Line,School Student,Nov,2018,"72,352"
Train,T3 Bankstown Line,School Student,Dec,2016,"26,485"
Train,T3 Bankstown Line,School Student,Dec,2017,"25,230"
Train,T3 Bankstown Line,School Student,Dec,2018,"37,249"
Train,T3 Bankstown Line,Senior/Pensioner,Jan,2017,"235,756"
Train,T3 Bankstown Line,Senior/Pensioner,Jan,2018,"227,495"
Train,T3 Bankstown Line,Senior/Pensioner,Jan,2019,"239,250"
Train,T3 Bankstown Line,Senior/Pensioner,Feb,2017,"228,102"
Train,T3 Bankstown Line,Senior/Pensioner,Feb,2018,"218,228"
Train,T3 Bankstown Line,Senior/Pensioner,Feb,2019,"248,277"
Train,T3 Bankstown Line,Senior/Pensioner,Mar,2017,"262,193"
Train,T3 Bankstown Line,Senior/Pensioner,Mar,2018,"255,607"
Train,T3 Bankstown Line,Senior/Pensioner,Apr,2017,"240,326"
Train,T3 Bankstown Line,Senior/Pensioner,Apr,2018,"248,290"
Train,T3 Bankstown Line,Senior/Pensioner,May,2017,"269,383"
Train,T3 Bankstown Line,Senior/Pensioner,May,2018,"269,395"
Train,T3 Bankstown Line,Senior/Pensioner,Jun,2017,"252,763"
Train,T3 Bankstown Line,Senior/Pensioner,Jun,2018,"244,763"
Train,T3 Bankstown Line,Senior/Pensioner,Jul,2016,"227,938"
Train,T3 Bankstown Line,Senior/Pensioner,Jul,2017,"228,782"
Train,T3 Bankstown Line,Senior/Pensioner,Jul,2018,"257,691"
Train,T3 Bankstown Line,Senior/Pensioner,Aug,2016,"255,536"
Train,T3 Bankstown Line,Senior/Pensioner,Aug,2017,"242,881"
Train,T3 Bankstown Line,Senior/Pensioner,Aug,2018,"258,190"
Train,T3 Bankstown Line,Senior/Pensioner,Sep,2016,"251,984"
Train,T3 Bankstown Line,Senior/Pensioner,Sep,2017,"235,344"
Train,T3 Bankstown Line,Senior/Pensioner,Sep,2018,"255,322"
Train,T3 Bankstown Line,Senior/Pensioner,Oct,2016,"259,218"
Train,T3 Bankstown Line,Senior/Pensioner,Oct,2017,"240,935"
Train,T3 Bankstown Line,Senior/Pensioner,Oct,2018,"263,738"
Train,T3 Bankstown Line,Senior/Pensioner,Nov,2016,"262,304"
Train,T3 Bankstown Line,Senior/Pensioner,Nov,2017,"249,416"
Train,T3 Bankstown Line,Senior/Pensioner,Nov,2018,"254,792"
Train,T3 Bankstown Line,Senior/Pensioner,Dec,2016,"247,124"
Train,T3 Bankstown Line,Senior/Pensioner,Dec,2017,"240,528"
Train,T3 Bankstown Line,Senior/Pensioner,Dec,2018,"268,816"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Jan,2017,"16,062"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Jan,2018,"18,293"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Jan,2019,"14,541"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Feb,2017,"14,125"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Feb,2018,"16,216"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Feb,2019,"12,518"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Mar,2017,"15,557"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Mar,2018,"19,787"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Apr,2017,"15,432"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Apr,2018,"17,748"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,May,2017,"14,156"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,May,2018,"17,096"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Jun,2017,"15,053"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Jun,2018,"17,760"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Jul,2016,"4,303"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Jul,2017,"13,451"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Jul,2018,"14,770"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Aug,2016,"14,894"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Aug,2017,"13,744"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Aug,2018,"15,391"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Sep,2016,"15,599"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Sep,2017,"13,804"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Sep,2018,"15,096"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Oct,2016,"15,796"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Oct,2017,"14,519"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Oct,2018,"16,291"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Nov,2016,"15,247"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Nov,2017,"16,384"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Nov,2018,"15,866"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Dec,2016,"19,491"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Dec,2017,"21,824"
Train,T3 Bankstown Line,Sgl Trip Rail Adult,Dec,2018,"20,493"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Jan,2017,"5,580"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Jan,2018,"6,203"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Jan,2019,"5,039"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Feb,2017,"3,184"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Feb,2018,"3,570"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Feb,2019,"3,013"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Mar,2017,"3,783"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Mar,2018,"4,395"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Apr,2017,"5,068"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Apr,2018,"5,579"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,May,2017,"3,630"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,May,2018,"4,094"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Jun,2017,"4,346"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Jun,2018,"5,104"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Jul,2016,"1,630"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Jul,2017,"5,089"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Jul,2018,"5,480"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Aug,2016,"3,929"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Aug,2017,"3,909"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Aug,2018,"3,966"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Sep,2016,"4,930"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Sep,2017,"4,414"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Sep,2018,"3,795"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Oct,2016,"4,582"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Oct,2017,"4,166"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Oct,2018,"4,468"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Nov,2016,"3,591"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Nov,2017,"3,848"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Nov,2018,"3,343"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Dec,2016,"5,661"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Dec,2017,"6,420"
Train,T3 Bankstown Line,Sgl Trip Rail Child/Youth,Dec,2018,"5,901"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Jan,2017,"3,863,971"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Jan,2018,"4,174,954"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Jan,2019,"4,274,023"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Feb,2017,"4,090,553"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Feb,2018,"4,352,183"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Feb,2019,"4,409,263"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Mar,2017,"4,763,437"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Mar,2018,"4,639,415"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Apr,2017,"3,960,382"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Apr,2018,"4,334,778"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,May,2017,"4,674,114"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,May,2018,"4,943,506"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Jun,2017,"4,271,946"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Jun,2018,"4,422,907"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Jul,2016,"3,970,697"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Jul,2017,"4,305,581"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Jul,2018,"4,592,540"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Aug,2016,"4,389,115"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Aug,2017,"4,629,174"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Aug,2018,"4,853,759"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Sep,2016,"4,212,808"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Sep,2017,"4,412,414"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Sep,2018,"4,420,673"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Oct,2016,"4,042,741"
Train,T4 Eastern Suburbs and Illawarra Line,Adult,Oct,2017,"4,599,565"
