ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Ferry,F2 Taronga Zoo,Employee,Jan,2019,362
Ferry,F2 Taronga Zoo,Employee,Feb,2017,252
Ferry,F2 Taronga Zoo,Employee,Feb,2018,349
Ferry,F2 Taronga Zoo,Employee,Feb,2019,273
Ferry,F2 Taronga Zoo,Employee,Mar,2017,283
Ferry,F2 Taronga Zoo,Employee,Mar,2018,348
Ferry,F2 Taronga Zoo,Employee,Apr,2017,357
Ferry,F2 Taronga Zoo,Employee,Apr,2018,358
Ferry,F2 Taronga Zoo,Employee,May,2017,351
Ferry,F2 Taronga Zoo,Employee,May,2018,334
Ferry,F2 Taronga Zoo,Employee,Jun,2017,418
Ferry,F2 Taronga Zoo,Employee,Jun,2018,403
Ferry,F2 Taronga Zoo,Employee,Jul,2016,363
Ferry,F2 Taronga Zoo,Employee,Jul,2017,327
Ferry,F2 Taronga Zoo,Employee,Jul,2018,338
Ferry,F2 Taronga Zoo,Employee,Aug,2016,288
Ferry,F2 Taronga Zoo,Employee,Aug,2017,282
Ferry,F2 Taronga Zoo,Employee,Aug,2018,228
Ferry,F2 Taronga Zoo,Employee,Sep,2016,245
Ferry,F2 Taronga Zoo,Employee,Sep,2017,331
Ferry,F2 Taronga Zoo,Employee,Sep,2018,263
Ferry,F2 Taronga Zoo,Employee,Oct,2016,334
Ferry,F2 Taronga Zoo,Employee,Oct,2017,373
Ferry,F2 Taronga Zoo,Employee,Oct,2018,235
Ferry,F2 Taronga Zoo,Employee,Nov,2016,349
Ferry,F2 Taronga Zoo,Employee,Nov,2017,338
Ferry,F2 Taronga Zoo,Employee,Nov,2018,303
Ferry,F2 Taronga Zoo,Employee,Dec,2016,301
Ferry,F2 Taronga Zoo,Employee,Dec,2017,350
Ferry,F2 Taronga Zoo,Employee,Dec,2018,361
Ferry,F2 Taronga Zoo,Free Travel,Jan,2017,93
Ferry,F2 Taronga Zoo,Free Travel,Jan,2018,127
Ferry,F2 Taronga Zoo,Free Travel,Jan,2019,135
Ferry,F2 Taronga Zoo,Free Travel,Feb,2017,113
Ferry,F2 Taronga Zoo,Free Travel,Feb,2018,142
Ferry,F2 Taronga Zoo,Free Travel,Feb,2019,107
Ferry,F2 Taronga Zoo,Free Travel,Mar,2017,105
Ferry,F2 Taronga Zoo,Free Travel,Mar,2018,125
Ferry,F2 Taronga Zoo,Free Travel,Apr,2017,94
Ferry,F2 Taronga Zoo,Free Travel,Apr,2018,130
Ferry,F2 Taronga Zoo,Free Travel,May,2017,125
Ferry,F2 Taronga Zoo,Free Travel,May,2018,126
Ferry,F2 Taronga Zoo,Free Travel,Jun,2017,113
Ferry,F2 Taronga Zoo,Free Travel,Jun,2018,148
Ferry,F2 Taronga Zoo,Free Travel,Jul,2016,80
Ferry,F2 Taronga Zoo,Free Travel,Jul,2017,103
Ferry,F2 Taronga Zoo,Free Travel,Jul,2018,133
Ferry,F2 Taronga Zoo,Free Travel,Aug,2016,99
Ferry,F2 Taronga Zoo,Free Travel,Aug,2017,84
Ferry,F2 Taronga Zoo,Free Travel,Aug,2018,102
Ferry,F2 Taronga Zoo,Free Travel,Sep,2016,101
Ferry,F2 Taronga Zoo,Free Travel,Sep,2017,114
Ferry,F2 Taronga Zoo,Free Travel,Sep,2018,121
Ferry,F2 Taronga Zoo,Free Travel,Oct,2016,123
Ferry,F2 Taronga Zoo,Free Travel,Oct,2017,102
Ferry,F2 Taronga Zoo,Free Travel,Oct,2018,129
Ferry,F2 Taronga Zoo,Free Travel,Nov,2016,137
Ferry,F2 Taronga Zoo,Free Travel,Nov,2017,106
Ferry,F2 Taronga Zoo,Free Travel,Nov,2018,148
Ferry,F2 Taronga Zoo,Free Travel,Dec,2016,127
Ferry,F2 Taronga Zoo,Free Travel,Dec,2017,118
Ferry,F2 Taronga Zoo,Free Travel,Dec,2018,111
Ferry,F2 Taronga Zoo,School Student,Jan,2017,1
Ferry,F2 Taronga Zoo,School Student,Jan,2018,2
Ferry,F2 Taronga Zoo,School Student,Jan,2019,6
Ferry,F2 Taronga Zoo,School Student,Feb,2017,11
Ferry,F2 Taronga Zoo,School Student,Feb,2018,28
Ferry,F2 Taronga Zoo,School Student,Feb,2019,68
Ferry,F2 Taronga Zoo,School Student,Mar,2017,14
Ferry,F2 Taronga Zoo,School Student,Mar,2018,31
Ferry,F2 Taronga Zoo,School Student,Apr,2017,6
Ferry,F2 Taronga Zoo,School Student,Apr,2018,15
Ferry,F2 Taronga Zoo,School Student,May,2017,11
Ferry,F2 Taronga Zoo,School Student,May,2018,23
Ferry,F2 Taronga Zoo,School Student,Jun,2017,19
Ferry,F2 Taronga Zoo,School Student,Jun,2018,32
Ferry,F2 Taronga Zoo,School Student,Jul,2016,14
Ferry,F2 Taronga Zoo,School Student,Jul,2017,5
Ferry,F2 Taronga Zoo,School Student,Jul,2018,12
Ferry,F2 Taronga Zoo,School Student,Aug,2016,38
Ferry,F2 Taronga Zoo,School Student,Aug,2017,5
Ferry,F2 Taronga Zoo,School Student,Aug,2018,64
Ferry,F2 Taronga Zoo,School Student,Sep,2016,30
Ferry,F2 Taronga Zoo,School Student,Sep,2017,6
Ferry,F2 Taronga Zoo,School Student,Sep,2018,48
Ferry,F2 Taronga Zoo,School Student,Oct,2016,11
Ferry,F2 Taronga Zoo,School Student,Oct,2017,6
Ferry,F2 Taronga Zoo,School Student,Oct,2018,39
Ferry,F2 Taronga Zoo,School Student,Nov,2016,32
Ferry,F2 Taronga Zoo,School Student,Nov,2017,11
Ferry,F2 Taronga Zoo,School Student,Nov,2018,58
Ferry,F2 Taronga Zoo,School Student,Dec,2016,6
Ferry,F2 Taronga Zoo,School Student,Dec,2017,8
Ferry,F2 Taronga Zoo,School Student,Dec,2018,18
Ferry,F2 Taronga Zoo,Senior/Pensioner,Jan,2017,"12,826"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Jan,2018,"14,107"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Jan,2019,"13,692"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Feb,2017,"8,635"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Feb,2018,"11,454"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Feb,2019,"10,835"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Mar,2017,"8,994"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Mar,2018,"12,928"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Apr,2017,"11,761"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Apr,2018,"14,210"
Ferry,F2 Taronga Zoo,Senior/Pensioner,May,2017,"11,876"
Ferry,F2 Taronga Zoo,Senior/Pensioner,May,2018,"13,469"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Jun,2017,"12,765"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Jun,2018,"12,379"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Jul,2016,"9,558"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Jul,2017,"11,888"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Jul,2018,"14,231"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Aug,2016,"9,163"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Aug,2017,"9,975"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Aug,2018,"11,485"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Sep,2016,"9,827"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Sep,2017,"11,032"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Sep,2018,"11,306"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Oct,2016,"11,428"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Oct,2017,"10,580"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Oct,2018,"10,929"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Nov,2016,"10,293"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Nov,2017,"10,704"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Nov,2018,"11,421"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Dec,2016,"10,176"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Dec,2017,"12,131"
Ferry,F2 Taronga Zoo,Senior/Pensioner,Dec,2018,"11,135"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Jan,2017,"6,571"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Jan,2018,"8,043"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Jan,2019,"7,035"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Feb,2017,"4,536"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Feb,2018,"7,376"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Feb,2019,"5,190"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Mar,2017,"4,693"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Mar,2018,"6,710"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Apr,2017,"5,619"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Apr,2018,"6,426"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,May,2017,"3,772"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,May,2018,"4,753"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Jun,2017,"5,451"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Jun,2018,"5,389"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Jul,2016,637
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Jul,2017,"7,869"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Jul,2018,"6,221"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Aug,2016,"3,244"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Aug,2017,"7,199"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Aug,2018,"5,451"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Sep,2016,"4,062"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Sep,2017,"7,137"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Sep,2018,"4,718"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Oct,2016,"3,965"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Oct,2017,"7,497"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Oct,2018,"5,329"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Nov,2016,"3,910"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Nov,2017,"7,701"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Nov,2018,"5,811"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Dec,2016,"5,902"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Dec,2017,"9,295"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Adult,Dec,2018,"8,249"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Jan,2017,"2,031"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Jan,2018,"2,675"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Jan,2019,"2,419"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Feb,2017,621
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Feb,2018,"1,361"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Feb,2019,"1,053"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Mar,2017,811
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Mar,2018,"1,418"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Apr,2017,"1,791"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Apr,2018,"2,314"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,May,2017,680
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,May,2018,"1,029"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Jun,2017,"1,631"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Jun,2018,"1,737"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Jul,2016,180
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Jul,2017,"3,125"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Jul,2018,"2,789"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Aug,2016,845
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Aug,2017,"1,963"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Aug,2018,"1,798"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Sep,2016,"1,260"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Sep,2017,"2,001"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Sep,2018,"1,304"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Oct,2016,857
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Oct,2017,"1,819"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Oct,2018,"1,332"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Nov,2016,594
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Nov,2017,"1,093"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Nov,2018,"1,006"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Dec,2016,"1,600"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Dec,2017,"2,799"
Ferry,F2 Taronga Zoo,Sgl Trip Ferry Child/Youth,Dec,2018,"2,577"
Ferry,F3 Parramatta River,Adult,Jan,2017,"229,648"
Ferry,F3 Parramatta River,Adult,Jan,2018,"174,029"
Ferry,F3 Parramatta River,Adult,Jan,2019,"170,184"
Ferry,F3 Parramatta River,Adult,Feb,2017,"173,710"
Ferry,F3 Parramatta River,Adult,Feb,2018,"158,480"
Ferry,F3 Parramatta River,Adult,Feb,2019,"159,417"
Ferry,F3 Parramatta River,Adult,Mar,2017,"190,518"
Ferry,F3 Parramatta River,Adult,Mar,2018,"175,731"
Ferry,F3 Parramatta River,Adult,Apr,2017,"198,703"
Ferry,F3 Parramatta River,Adult,Apr,2018,"182,482"
Ferry,F3 Parramatta River,Adult,May,2017,"189,411"
Ferry,F3 Parramatta River,Adult,May,2018,"165,844"
Ferry,F3 Parramatta River,Adult,Jun,2017,"179,531"
Ferry,F3 Parramatta River,Adult,Jun,2018,"143,758"
Ferry,F3 Parramatta River,Adult,Jul,2016,"182,348"
Ferry,F3 Parramatta River,Adult,Jul,2017,"180,933"
Ferry,F3 Parramatta River,Adult,Jul,2018,"156,568"
Ferry,F3 Parramatta River,Adult,Aug,2016,"173,613"
Ferry,F3 Parramatta River,Adult,Aug,2017,"172,682"
Ferry,F3 Parramatta River,Adult,Aug,2018,"151,349"
Ferry,F3 Parramatta River,Adult,Sep,2016,"172,338"
Ferry,F3 Parramatta River,Adult,Sep,2017,"176,203"
Ferry,F3 Parramatta River,Adult,Sep,2018,"153,601"
Ferry,F3 Parramatta River,Adult,Oct,2016,"184,834"
Ferry,F3 Parramatta River,Adult,Oct,2017,"195,925"
Ferry,F3 Parramatta River,Adult,Oct,2018,"144,753"
Ferry,F3 Parramatta River,Adult,Nov,2016,"199,141"
Ferry,F3 Parramatta River,Adult,Nov,2017,"189,362"
Ferry,F3 Parramatta River,Adult,Nov,2018,"164,523"
Ferry,F3 Parramatta River,Adult,Dec,2016,"205,691"
Ferry,F3 Parramatta River,Adult,Dec,2017,"158,030"
Ferry,F3 Parramatta River,Adult,Dec,2018,"161,512"
Ferry,F3 Parramatta River,Child/Youth,Jan,2017,"39,487"
Ferry,F3 Parramatta River,Child/Youth,Jan,2018,"25,537"
Ferry,F3 Parramatta River,Child/Youth,Jan,2019,"25,569"
Ferry,F3 Parramatta River,Child/Youth,Feb,2017,"10,586"
Ferry,F3 Parramatta River,Child/Youth,Feb,2018,"9,667"
Ferry,F3 Parramatta River,Child/Youth,Feb,2019,"10,106"
Ferry,F3 Parramatta River,Child/Youth,Mar,2017,"13,629"
Ferry,F3 Parramatta River,Child/Youth,Mar,2018,"11,470"
Ferry,F3 Parramatta River,Child/Youth,Apr,2017,"29,850"
Ferry,F3 Parramatta River,Child/Youth,Apr,2018,"25,738"
Ferry,F3 Parramatta River,Child/Youth,May,2017,"14,681"
Ferry,F3 Parramatta River,Child/Youth,May,2018,"12,103"
Ferry,F3 Parramatta River,Child/Youth,Jun,2017,"18,697"
Ferry,F3 Parramatta River,Child/Youth,Jun,2018,"12,730"
Ferry,F3 Parramatta River,Child/Youth,Jul,2016,"20,306"
Ferry,F3 Parramatta River,Child/Youth,Jul,2017,"28,307"
Ferry,F3 Parramatta River,Child/Youth,Jul,2018,"21,863"
Ferry,F3 Parramatta River,Child/Youth,Aug,2016,"16,120"
Ferry,F3 Parramatta River,Child/Youth,Aug,2017,"15,267"
Ferry,F3 Parramatta River,Child/Youth,Aug,2018,"11,940"
Ferry,F3 Parramatta River,Child/Youth,Sep,2016,"19,891"
Ferry,F3 Parramatta River,Child/Youth,Sep,2017,"20,529"
Ferry,F3 Parramatta River,Child/Youth,Sep,2018,"14,502"
Ferry,F3 Parramatta River,Child/Youth,Oct,2016,"23,796"
Ferry,F3 Parramatta River,Child/Youth,Oct,2017,"24,122"
Ferry,F3 Parramatta River,Child/Youth,Oct,2018,"13,763"
Ferry,F3 Parramatta River,Child/Youth,Nov,2016,"16,443"
Ferry,F3 Parramatta River,Child/Youth,Nov,2017,"14,768"
Ferry,F3 Parramatta River,Child/Youth,Nov,2018,"11,522"
Ferry,F3 Parramatta River,Child/Youth,Dec,2016,"24,752"
Ferry,F3 Parramatta River,Child/Youth,Dec,2017,"17,013"
Ferry,F3 Parramatta River,Child/Youth,Dec,2018,"17,803"
Ferry,F3 Parramatta River,Concession,Jan,2017,"5,871"
Ferry,F3 Parramatta River,Concession,Jan,2018,"4,386"
Ferry,F3 Parramatta River,Concession,Jan,2019,"4,037"
Ferry,F3 Parramatta River,Concession,Feb,2017,"4,521"
Ferry,F3 Parramatta River,Concession,Feb,2018,"3,967"
Ferry,F3 Parramatta River,Concession,Feb,2019,"3,682"
Ferry,F3 Parramatta River,Concession,Mar,2017,"5,400"
Ferry,F3 Parramatta River,Concession,Mar,2018,"4,883"
Ferry,F3 Parramatta River,Concession,Apr,2017,"5,534"
Ferry,F3 Parramatta River,Concession,Apr,2018,"4,764"
Ferry,F3 Parramatta River,Concession,May,2017,"5,459"
Ferry,F3 Parramatta River,Concession,May,2018,"4,024"
Ferry,F3 Parramatta River,Concession,Jun,2017,"4,850"
Ferry,F3 Parramatta River,Concession,Jun,2018,"3,328"
Ferry,F3 Parramatta River,Concession,Jul,2016,"11,790"
Ferry,F3 Parramatta River,Concession,Jul,2017,"4,380"
Ferry,F3 Parramatta River,Concession,Jul,2018,"3,452"
Ferry,F3 Parramatta River,Concession,Aug,2016,"3,798"
Ferry,F3 Parramatta River,Concession,Aug,2017,"4,568"
Ferry,F3 Parramatta River,Concession,Aug,2018,"3,285"
Ferry,F3 Parramatta River,Concession,Sep,2016,"4,990"
Ferry,F3 Parramatta River,Concession,Sep,2017,"5,545"
Ferry,F3 Parramatta River,Concession,Sep,2018,"3,304"
Ferry,F3 Parramatta River,Concession,Oct,2016,"3,848"
Ferry,F3 Parramatta River,Concession,Oct,2017,"4,255"
Ferry,F3 Parramatta River,Concession,Oct,2018,"2,789"
Ferry,F3 Parramatta River,Concession,Nov,2016,"4,344"
Ferry,F3 Parramatta River,Concession,Nov,2017,"4,176"
Ferry,F3 Parramatta River,Concession,Nov,2018,"3,395"
Ferry,F3 Parramatta River,Concession,Dec,2016,"5,238"
Ferry,F3 Parramatta River,Concession,Dec,2017,"3,802"
Ferry,F3 Parramatta River,Concession,Dec,2018,"3,346"
Ferry,F3 Parramatta River,CTP,Jan,2019,"9,405"
Ferry,F3 Parramatta River,CTP,Feb,2018,1
Ferry,F3 Parramatta River,CTP,Feb,2019,"8,486"
Ferry,F3 Parramatta River,CTP,Mar,2018,"1,705"
Ferry,F3 Parramatta River,CTP,Apr,2018,"3,192"
Ferry,F3 Parramatta River,CTP,May,2018,"2,752"
Ferry,F3 Parramatta River,CTP,Jun,2018,"2,837"
Ferry,F3 Parramatta River,CTP,Jul,2018,"2,513"
Ferry,F3 Parramatta River,CTP,Aug,2018,"2,589"
Ferry,F3 Parramatta River,CTP,Sep,2018,"2,436"
Ferry,F3 Parramatta River,CTP,Oct,2018,"2,718"
Ferry,F3 Parramatta River,CTP,Nov,2018,"3,711"
Ferry,F3 Parramatta River,CTP,Dec,2018,"6,520"
Ferry,F3 Parramatta River,Day Pass without SAF,Feb,2019,1
Ferry,F3 Parramatta River,Day Pass without SAF,Aug,2017,2
Ferry,F3 Parramatta River,Day Pass without SAF,Oct,2018,1
Ferry,F3 Parramatta River,Employee,Jan,2017,"1,090"
Ferry,F3 Parramatta River,Employee,Jan,2018,981
Ferry,F3 Parramatta River,Employee,Jan,2019,810
Ferry,F3 Parramatta River,Employee,Feb,2017,833
Ferry,F3 Parramatta River,Employee,Feb,2018,887
Ferry,F3 Parramatta River,Employee,Feb,2019,746
Ferry,F3 Parramatta River,Employee,Mar,2017,816
Ferry,F3 Parramatta River,Employee,Mar,2018,851
Ferry,F3 Parramatta River,Employee,Apr,2017,888
Ferry,F3 Parramatta River,Employee,Apr,2018,893
Ferry,F3 Parramatta River,Employee,May,2017,"1,026"
Ferry,F3 Parramatta River,Employee,May,2018,983
Ferry,F3 Parramatta River,Employee,Jun,2017,913
Ferry,F3 Parramatta River,Employee,Jun,2018,788
Ferry,F3 Parramatta River,Employee,Jul,2016,921
Ferry,F3 Parramatta River,Employee,Jul,2017,915
Ferry,F3 Parramatta River,Employee,Jul,2018,820
Ferry,F3 Parramatta River,Employee,Aug,2016,887
Ferry,F3 Parramatta River,Employee,Aug,2017,947
Ferry,F3 Parramatta River,Employee,Aug,2018,710
Ferry,F3 Parramatta River,Employee,Sep,2016,951
Ferry,F3 Parramatta River,Employee,Sep,2017,998
Ferry,F3 Parramatta River,Employee,Sep,2018,760
Ferry,F3 Parramatta River,Employee,Oct,2016,977
Ferry,F3 Parramatta River,Employee,Oct,2017,"1,084"
Ferry,F3 Parramatta River,Employee,Oct,2018,655
Ferry,F3 Parramatta River,Employee,Nov,2016,"1,059"
Ferry,F3 Parramatta River,Employee,Nov,2017,"1,016"
Ferry,F3 Parramatta River,Employee,Nov,2018,754
Ferry,F3 Parramatta River,Employee,Dec,2016,"1,064"
Ferry,F3 Parramatta River,Employee,Dec,2017,872
Ferry,F3 Parramatta River,Employee,Dec,2018,873
Ferry,F3 Parramatta River,Free Travel,Jan,2017,378
Ferry,F3 Parramatta River,Free Travel,Jan,2018,306
Ferry,F3 Parramatta River,Free Travel,Jan,2019,327
Ferry,F3 Parramatta River,Free Travel,Feb,2017,284
Ferry,F3 Parramatta River,Free Travel,Feb,2018,249
Ferry,F3 Parramatta River,Free Travel,Feb,2019,289
Ferry,F3 Parramatta River,Free Travel,Mar,2017,320
Ferry,F3 Parramatta River,Free Travel,Mar,2018,228
Ferry,F3 Parramatta River,Free Travel,Apr,2017,391
Ferry,F3 Parramatta River,Free Travel,Apr,2018,269
Ferry,F3 Parramatta River,Free Travel,May,2017,378
Ferry,F3 Parramatta River,Free Travel,May,2018,284
Ferry,F3 Parramatta River,Free Travel,Jun,2017,365
Ferry,F3 Parramatta River,Free Travel,Jun,2018,235
Ferry,F3 Parramatta River,Free Travel,Jul,2016,285
Ferry,F3 Parramatta River,Free Travel,Jul,2017,387
Ferry,F3 Parramatta River,Free Travel,Jul,2018,305
Ferry,F3 Parramatta River,Free Travel,Aug,2016,329
Ferry,F3 Parramatta River,Free Travel,Aug,2017,317
Ferry,F3 Parramatta River,Free Travel,Aug,2018,268
Ferry,F3 Parramatta River,Free Travel,Sep,2016,314
Ferry,F3 Parramatta River,Free Travel,Sep,2017,352
Ferry,F3 Parramatta River,Free Travel,Sep,2018,259
Ferry,F3 Parramatta River,Free Travel,Oct,2016,368
Ferry,F3 Parramatta River,Free Travel,Oct,2017,359
Ferry,F3 Parramatta River,Free Travel,Oct,2018,222
Ferry,F3 Parramatta River,Free Travel,Nov,2016,423
Ferry,F3 Parramatta River,Free Travel,Nov,2017,341
Ferry,F3 Parramatta River,Free Travel,Nov,2018,221
Ferry,F3 Parramatta River,Free Travel,Dec,2016,367
Ferry,F3 Parramatta River,Free Travel,Dec,2017,293
Ferry,F3 Parramatta River,Free Travel,Dec,2018,278
Ferry,F3 Parramatta River,School Student,Jan,2017,40
Ferry,F3 Parramatta River,School Student,Jan,2018,34
Ferry,F3 Parramatta River,School Student,Jan,2019,59
Ferry,F3 Parramatta River,School Student,Feb,2017,545
Ferry,F3 Parramatta River,School Student,Feb,2018,290
Ferry,F3 Parramatta River,School Student,Feb,2019,340
Ferry,F3 Parramatta River,School Student,Mar,2017,607
Ferry,F3 Parramatta River,School Student,Mar,2018,258
Ferry,F3 Parramatta River,School Student,Apr,2017,186
Ferry,F3 Parramatta River,School Student,Apr,2018,107
Ferry,F3 Parramatta River,School Student,May,2017,561
Ferry,F3 Parramatta River,School Student,May,2018,296
Ferry,F3 Parramatta River,School Student,Jun,2017,402
Ferry,F3 Parramatta River,School Student,Jun,2018,235
Ferry,F3 Parramatta River,School Student,Jul,2016,321
Ferry,F3 Parramatta River,School Student,Jul,2017,208
Ferry,F3 Parramatta River,School Student,Jul,2018,109
Ferry,F3 Parramatta River,School Student,Aug,2016,775
Ferry,F3 Parramatta River,School Student,Aug,2017,426
Ferry,F3 Parramatta River,School Student,Aug,2018,270
Ferry,F3 Parramatta River,School Student,Sep,2016,581
Ferry,F3 Parramatta River,School Student,Sep,2017,320
Ferry,F3 Parramatta River,School Student,Sep,2018,245
Ferry,F3 Parramatta River,School Student,Oct,2016,461
Ferry,F3 Parramatta River,School Student,Oct,2017,326
Ferry,F3 Parramatta River,School Student,Oct,2018,149
Ferry,F3 Parramatta River,School Student,Nov,2016,600
Ferry,F3 Parramatta River,School Student,Nov,2017,393
Ferry,F3 Parramatta River,School Student,Nov,2018,248
Ferry,F3 Parramatta River,School Student,Dec,2016,176
Ferry,F3 Parramatta River,School Student,Dec,2017,117
Ferry,F3 Parramatta River,School Student,Dec,2018,132
Ferry,F3 Parramatta River,Senior/Pensioner,Jan,2017,"44,549"
Ferry,F3 Parramatta River,Senior/Pensioner,Jan,2018,"34,519"
Ferry,F3 Parramatta River,Senior/Pensioner,Jan,2019,"33,121"
Ferry,F3 Parramatta River,Senior/Pensioner,Feb,2017,"34,470"
Ferry,F3 Parramatta River,Senior/Pensioner,Feb,2018,"28,798"
Ferry,F3 Parramatta River,Senior/Pensioner,Feb,2019,"30,325"
Ferry,F3 Parramatta River,Senior/Pensioner,Mar,2017,"36,656"
Ferry,F3 Parramatta River,Senior/Pensioner,Mar,2018,"32,137"
Ferry,F3 Parramatta River,Senior/Pensioner,Apr,2017,"41,181"
Ferry,F3 Parramatta River,Senior/Pensioner,Apr,2018,"35,982"
Ferry,F3 Parramatta River,Senior/Pensioner,May,2017,"40,323"
Ferry,F3 Parramatta River,Senior/Pensioner,May,2018,"32,609"
