ModeOfTransport,Name,Type,Month,Year,PassengerCount
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Sep,2017,804
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Sep,2018,541
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Oct,2016,963
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Oct,2017,816
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Oct,2018,770
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Nov,2016,777
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Nov,2017,715
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Nov,2018,590
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Dec,2016,"1,318"
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Dec,2017,"1,208"
Bus,Outer Sydney Metro Contract 7,Child/Youth Single Bus Trip 3,Dec,2018,963
Bus,Outer Sydney Metro Contract 7,Concession,Jan,2017,"6,038"
Bus,Outer Sydney Metro Contract 7,Concession,Jan,2018,"6,866"
Bus,Outer Sydney Metro Contract 7,Concession,Jan,2019,"5,850"
Bus,Outer Sydney Metro Contract 7,Concession,Feb,2017,"6,714"
Bus,Outer Sydney Metro Contract 7,Concession,Feb,2018,"7,229"
Bus,Outer Sydney Metro Contract 7,Concession,Feb,2019,"6,301"
Bus,Outer Sydney Metro Contract 7,Concession,Mar,2017,"9,269"
Bus,Outer Sydney Metro Contract 7,Concession,Mar,2018,"9,389"
Bus,Outer Sydney Metro Contract 7,Concession,Apr,2017,"7,523"
Bus,Outer Sydney Metro Contract 7,Concession,Apr,2018,"7,482"
Bus,Outer Sydney Metro Contract 7,Concession,May,2017,"8,936"
Bus,Outer Sydney Metro Contract 7,Concession,May,2018,"8,642"
Bus,Outer Sydney Metro Contract 7,Concession,Jun,2017,"7,610"
Bus,Outer Sydney Metro Contract 7,Concession,Jun,2018,"7,344"
Bus,Outer Sydney Metro Contract 7,Concession,Jul,2016,"25,285"
Bus,Outer Sydney Metro Contract 7,Concession,Jul,2017,"8,042"
Bus,Outer Sydney Metro Contract 7,Concession,Jul,2018,"7,199"
Bus,Outer Sydney Metro Contract 7,Concession,Aug,2016,"8,201"
Bus,Outer Sydney Metro Contract 7,Concession,Aug,2017,"9,282"
Bus,Outer Sydney Metro Contract 7,Concession,Aug,2018,"9,124"
Bus,Outer Sydney Metro Contract 7,Concession,Sep,2016,"7,525"
Bus,Outer Sydney Metro Contract 7,Concession,Sep,2017,"8,503"
Bus,Outer Sydney Metro Contract 7,Concession,Sep,2018,"8,107"
Bus,Outer Sydney Metro Contract 7,Concession,Oct,2016,"7,263"
Bus,Outer Sydney Metro Contract 7,Concession,Oct,2017,"8,823"
Bus,Outer Sydney Metro Contract 7,Concession,Oct,2018,"7,565"
Bus,Outer Sydney Metro Contract 7,Concession,Nov,2016,"7,519"
Bus,Outer Sydney Metro Contract 7,Concession,Nov,2017,"8,509"
Bus,Outer Sydney Metro Contract 7,Concession,Nov,2018,"7,155"
Bus,Outer Sydney Metro Contract 7,Concession,Dec,2016,"6,448"
Bus,Outer Sydney Metro Contract 7,Concession,Dec,2017,"7,406"
Bus,Outer Sydney Metro Contract 7,Concession,Dec,2018,"6,019"
Bus,Outer Sydney Metro Contract 7,Employee,Jan,2019,161
Bus,Outer Sydney Metro Contract 7,Employee,Feb,2019,212
Bus,Outer Sydney Metro Contract 7,Employee,Jul,2018,2
Bus,Outer Sydney Metro Contract 7,Employee,Aug,2018,93
Bus,Outer Sydney Metro Contract 7,Employee,Sep,2018,158
Bus,Outer Sydney Metro Contract 7,Employee,Oct,2018,172
Bus,Outer Sydney Metro Contract 7,Employee,Nov,2018,201
Bus,Outer Sydney Metro Contract 7,Employee,Dec,2018,163
Bus,Outer Sydney Metro Contract 7,Free Travel,Jan,2017,588
Bus,Outer Sydney Metro Contract 7,Free Travel,Jan,2018,784
Bus,Outer Sydney Metro Contract 7,Free Travel,Jan,2019,700
Bus,Outer Sydney Metro Contract 7,Free Travel,Feb,2017,590
Bus,Outer Sydney Metro Contract 7,Free Travel,Feb,2018,746
Bus,Outer Sydney Metro Contract 7,Free Travel,Feb,2019,679
Bus,Outer Sydney Metro Contract 7,Free Travel,Mar,2017,707
Bus,Outer Sydney Metro Contract 7,Free Travel,Mar,2018,860
Bus,Outer Sydney Metro Contract 7,Free Travel,Apr,2017,682
Bus,Outer Sydney Metro Contract 7,Free Travel,Apr,2018,786
Bus,Outer Sydney Metro Contract 7,Free Travel,May,2017,702
Bus,Outer Sydney Metro Contract 7,Free Travel,May,2018,922
Bus,Outer Sydney Metro Contract 7,Free Travel,Jun,2017,751
Bus,Outer Sydney Metro Contract 7,Free Travel,Jun,2018,743
Bus,Outer Sydney Metro Contract 7,Free Travel,Jul,2016,626
Bus,Outer Sydney Metro Contract 7,Free Travel,Jul,2017,778
Bus,Outer Sydney Metro Contract 7,Free Travel,Jul,2018,819
Bus,Outer Sydney Metro Contract 7,Free Travel,Aug,2016,693
Bus,Outer Sydney Metro Contract 7,Free Travel,Aug,2017,868
Bus,Outer Sydney Metro Contract 7,Free Travel,Aug,2018,806
Bus,Outer Sydney Metro Contract 7,Free Travel,Sep,2016,587
Bus,Outer Sydney Metro Contract 7,Free Travel,Sep,2017,779
Bus,Outer Sydney Metro Contract 7,Free Travel,Sep,2018,686
Bus,Outer Sydney Metro Contract 7,Free Travel,Oct,2016,568
Bus,Outer Sydney Metro Contract 7,Free Travel,Oct,2017,847
Bus,Outer Sydney Metro Contract 7,Free Travel,Oct,2018,752
Bus,Outer Sydney Metro Contract 7,Free Travel,Nov,2016,745
Bus,Outer Sydney Metro Contract 7,Free Travel,Nov,2017,763
Bus,Outer Sydney Metro Contract 7,Free Travel,Nov,2018,771
Bus,Outer Sydney Metro Contract 7,Free Travel,Dec,2016,571
Bus,Outer Sydney Metro Contract 7,Free Travel,Dec,2017,693
Bus,Outer Sydney Metro Contract 7,Free Travel,Dec,2018,670
Bus,Outer Sydney Metro Contract 7,School Student,Jan,2017,"5,861"
Bus,Outer Sydney Metro Contract 7,School Student,Jan,2018,"5,809"
Bus,Outer Sydney Metro Contract 7,School Student,Jan,2019,"4,903"
Bus,Outer Sydney Metro Contract 7,School Student,Feb,2017,"102,923"
Bus,Outer Sydney Metro Contract 7,School Student,Feb,2018,"92,583"
Bus,Outer Sydney Metro Contract 7,School Student,Feb,2019,"72,924"
Bus,Outer Sydney Metro Contract 7,School Student,Mar,2017,"131,634"
Bus,Outer Sydney Metro Contract 7,School Student,Mar,2018,"107,941"
Bus,Outer Sydney Metro Contract 7,School Student,Apr,2017,"43,535"
Bus,Outer Sydney Metro Contract 7,School Student,Apr,2018,"42,864"
Bus,Outer Sydney Metro Contract 7,School Student,May,2017,"130,405"
Bus,Outer Sydney Metro Contract 7,School Student,May,2018,"109,411"
Bus,Outer Sydney Metro Contract 7,School Student,Jun,2017,"106,808"
Bus,Outer Sydney Metro Contract 7,School Student,Jun,2018,"84,498"
Bus,Outer Sydney Metro Contract 7,School Student,Jul,2016,"47,535"
Bus,Outer Sydney Metro Contract 7,School Student,Jul,2017,"55,357"
Bus,Outer Sydney Metro Contract 7,School Student,Jul,2018,"46,141"
Bus,Outer Sydney Metro Contract 7,School Student,Aug,2016,"124,270"
Bus,Outer Sydney Metro Contract 7,School Student,Aug,2017,"116,014"
Bus,Outer Sydney Metro Contract 7,School Student,Aug,2018,"93,035"
Bus,Outer Sydney Metro Contract 7,School Student,Sep,2016,"95,560"
Bus,Outer Sydney Metro Contract 7,School Student,Sep,2017,"76,714"
Bus,Outer Sydney Metro Contract 7,School Student,Sep,2018,"70,709"
Bus,Outer Sydney Metro Contract 7,School Student,Oct,2016,"92,503"
Bus,Outer Sydney Metro Contract 7,School Student,Oct,2017,"83,581"
Bus,Outer Sydney Metro Contract 7,School Student,Oct,2018,"49,395"
Bus,Outer Sydney Metro Contract 7,School Student,Nov,2016,"124,419"
Bus,Outer Sydney Metro Contract 7,School Student,Nov,2017,"102,826"
Bus,Outer Sydney Metro Contract 7,School Student,Nov,2018,"72,036"
Bus,Outer Sydney Metro Contract 7,School Student,Dec,2016,"46,942"
Bus,Outer Sydney Metro Contract 7,School Student,Dec,2017,"36,386"
Bus,Outer Sydney Metro Contract 7,School Student,Dec,2018,"30,810"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Jan,2017,"53,937"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Jan,2018,"55,225"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Jan,2019,"54,626"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Feb,2017,"54,322"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Feb,2018,"55,181"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Feb,2019,"55,267"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Mar,2017,"60,740"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Mar,2018,"58,224"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Apr,2017,"53,816"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Apr,2018,"55,207"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,May,2017,"61,526"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,May,2018,"61,420"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Jun,2017,"55,630"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Jun,2018,"53,550"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Jul,2016,"53,142"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Jul,2017,"57,590"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Jul,2018,"57,040"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Aug,2016,"58,744"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Aug,2017,"59,536"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Aug,2018,"59,690"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Sep,2016,"58,898"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Sep,2017,"57,071"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Sep,2018,"55,077"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Oct,2016,"57,721"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Oct,2017,"58,190"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Oct,2018,"56,780"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Nov,2016,"61,407"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Nov,2017,"60,393"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Nov,2018,"59,870"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Dec,2016,"58,600"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Dec,2017,"55,689"
Bus,Outer Sydney Metro Contract 7,Senior/Pensioner,Dec,2018,"56,304"
Bus,Outer Sydney Metro Contract 7,Day Pass Child/Youth w/o SAF,Oct,2017,1
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Jan,2019,48
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Feb,2019,23
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Mar,2018,6
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Apr,2018,5
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,May,2018,3
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Jun,2018,1
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Jul,2018,7
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Aug,2018,11
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Sep,2017,1
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Sep,2018,8
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Oct,2018,13
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Nov,2018,18
Bus,Outer Sydney Metro Contract 7,Day Pass without SAF,Dec,2018,20
Bus,Outer Sydney Metro Contract 8,Adult,Jan,2017,"36,069"
Bus,Outer Sydney Metro Contract 8,Adult,Jan,2018,"41,148"
Bus,Outer Sydney Metro Contract 8,Adult,Jan,2019,"43,596"
Bus,Outer Sydney Metro Contract 8,Adult,Feb,2017,"25,601"
Bus,Outer Sydney Metro Contract 8,Adult,Feb,2018,"35,866"
Bus,Outer Sydney Metro Contract 8,Adult,Feb,2019,"37,634"
Bus,Outer Sydney Metro Contract 8,Adult,Mar,2017,"28,306"
Bus,Outer Sydney Metro Contract 8,Adult,Mar,2018,"35,974"
Bus,Outer Sydney Metro Contract 8,Adult,Apr,2017,"33,770"
Bus,Outer Sydney Metro Contract 8,Adult,Apr,2018,"40,685"
Bus,Outer Sydney Metro Contract 8,Adult,May,2017,"29,997"
Bus,Outer Sydney Metro Contract 8,Adult,May,2018,"34,199"
Bus,Outer Sydney Metro Contract 8,Adult,Jun,2017,"28,345"
Bus,Outer Sydney Metro Contract 8,Adult,Jun,2018,"32,424"
Bus,Outer Sydney Metro Contract 8,Adult,Jul,2016,"31,266"
Bus,Outer Sydney Metro Contract 8,Adult,Jul,2017,"36,917"
Bus,Outer Sydney Metro Contract 8,Adult,Jul,2018,"40,605"
Bus,Outer Sydney Metro Contract 8,Adult,Aug,2016,"26,221"
Bus,Outer Sydney Metro Contract 8,Adult,Aug,2017,"31,976"
Bus,Outer Sydney Metro Contract 8,Adult,Aug,2018,"35,614"
Bus,Outer Sydney Metro Contract 8,Adult,Sep,2016,"25,214"
Bus,Outer Sydney Metro Contract 8,Adult,Sep,2017,"30,122"
Bus,Outer Sydney Metro Contract 8,Adult,Sep,2018,"35,833"
Bus,Outer Sydney Metro Contract 8,Adult,Oct,2016,"25,934"
Bus,Outer Sydney Metro Contract 8,Adult,Oct,2017,"36,009"
Bus,Outer Sydney Metro Contract 8,Adult,Oct,2018,"31,342"
Bus,Outer Sydney Metro Contract 8,Adult,Nov,2016,"27,768"
Bus,Outer Sydney Metro Contract 8,Adult,Nov,2017,"31,282"
Bus,Outer Sydney Metro Contract 8,Adult,Nov,2018,"38,939"
Bus,Outer Sydney Metro Contract 8,Adult,Dec,2016,"36,179"
Bus,Outer Sydney Metro Contract 8,Adult,Dec,2017,"41,322"
Bus,Outer Sydney Metro Contract 8,Adult,Dec,2018,"45,079"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Jan,2017,"1,960"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Jan,2018,"1,622"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Jan,2019,"1,419"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Feb,2017,"1,297"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Feb,2018,973
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Feb,2019,"1,023"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Mar,2017,"1,330"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Mar,2018,"1,098"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Apr,2017,"1,665"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Apr,2018,"1,252"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,May,2017,"1,168"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,May,2018,907
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Jun,2017,"1,033"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Jun,2018,855
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Jul,2017,"1,447"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Jul,2018,976
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Aug,2016,"1,465"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Aug,2017,"1,137"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Aug,2018,972
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Sep,2016,"1,408"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Sep,2017,"1,085"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Sep,2018,902
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Oct,2016,"1,309"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Oct,2017,"1,226"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Oct,2018,"1,010"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Nov,2016,"1,288"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Nov,2017,"1,078"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Nov,2018,"1,000"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Dec,2016,"1,666"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Dec,2017,"1,614"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 1,Dec,2018,"1,225"
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Jan,2017,353
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Jan,2018,241
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Jan,2019,139
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Feb,2017,353
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Feb,2018,203
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Feb,2019,138
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Mar,2017,376
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Mar,2018,188
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Apr,2017,363
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Apr,2018,171
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,May,2017,418
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,May,2018,190
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Jun,2017,327
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Jun,2018,163
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Jul,2017,306
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Jul,2018,147
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Aug,2016,485
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Aug,2017,330
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Aug,2018,82
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Sep,2016,395
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Sep,2017,295
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Sep,2018,124
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Oct,2016,335
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Oct,2017,241
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Oct,2018,130
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Nov,2016,386
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Nov,2017,243
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Nov,2018,151
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Dec,2016,341
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Dec,2017,235
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 2,Dec,2018,158
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Jan,2017,62
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Jan,2018,66
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Jan,2019,42
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Feb,2017,75
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Feb,2018,45
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Feb,2019,40
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Mar,2017,75
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Mar,2018,31
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Apr,2017,59
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Apr,2018,35
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,May,2017,88
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,May,2018,37
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Jun,2017,55
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Jun,2018,43
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Jul,2017,60
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Jul,2018,48
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Aug,2016,88
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Aug,2017,62
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Aug,2018,32
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Sep,2016,115
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Sep,2017,65
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Sep,2018,29
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Oct,2016,96
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Oct,2017,59
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Oct,2018,32
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Nov,2016,106
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Nov,2017,64
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Nov,2018,45
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Dec,2016,73
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Dec,2017,41
Bus,Outer Sydney Metro Contract 8,Adult Single Bus Trip 3,Dec,2018,29
Bus,Outer Sydney Metro Contract 8,Child/Youth,Jan,2017,"5,501"
Bus,Outer Sydney Metro Contract 8,Child/Youth,Jan,2018,"6,027"
Bus,Outer Sydney Metro Contract 8,Child/Youth,Jan,2019,"6,784"
Bus,Outer Sydney Metro Contract 8,Child/Youth,Feb,2017,"6,890"
Bus,Outer Sydney Metro Contract 8,Child/Youth,Feb,2018,"6,210"
Bus,Outer Sydney Metro Contract 8,Child/Youth,Feb,2019,"7,965"
Bus,Outer Sydney Metro Contract 8,Child/Youth,Mar,2017,"7,161"
Bus,Outer Sydney Metro Contract 8,Child/Youth,Mar,2018,"6,232"
Bus,Outer Sydney Metro Contract 8,Child/Youth,Apr,2017,"5,871"
Bus,Outer Sydney Metro Contract 8,Child/Youth,Apr,2018,"6,720"
